"","stops.stop_name","stops.stop_id","stops.stop_lat","stops.stop_lon","freq"
"4035","Washington St & Garland Dr",17218,39.891125,-104.977568,111
"4036","S Wheeling Way & S Uvalda St",17593,39.694177,-104.83727,81
"4037","Smoky Hill Rd & S Buckley Rd",18292,39.625685,-104.790814,53
"4038","W 92nd Ave & Pecos St",18319,39.863558,-105.006436,61
"4039","W 112th Ave & Eaton St",19566,39.899688,-105.058176,35
"4040","1st Ave & Downing St",20376,39.718144,-104.972827,128
"4041","S Vance St & W Virginia Ave",20454,39.70673,-105.079681,201
"4042","Ralston Rd & Wadsworth Blvd",20827,39.801898,-105.08104,153
"4043","Chambers Rd & Maxwell Pl",20869,39.794464,-104.809792,123
"4044","8800 Block Florida Ave",21239,39.68922,-104.885301,114
"4045","S Buckley Rd & Quincy Ave",22200,39.636679,-104.791634,63
"4046","Broadway & North St",22998,40.02435,-105.28194,206
"4047","W Oxford Ave & S Clay St",25026,39.642334,-105.019776,62
"4048","S Kalamath St & W Oxford Ave",25034,39.642683,-105.000551,61
"4049","30th St & Baseline Rd",25122,40.000596,-105.252947,92
"4050","Jay Rd & 51st St",25662,40.051144,-105.236192,80
"4051","W 112th Ave & Irving Dr",33037,39.899804,-105.028104,69
"4052","Baseline Rd & Anna Thomas Pkwy",33154,40.000291,-105.107662,79
"4053","30th St & Canyon Blvd",33374,40.016973,-105.253575,92
"4054","Webster Dr & W 84th Way",33498,39.853637,-105.080786,61
"4055","5000 Block S Picadilly St",33612,39.62406,-104.738393,38
"4056","Jay Rd & Lonetree Ct",33699,40.051155,-105.247075,80
"4057","Gay St & 8th Ave",34178,40.172541,-105.110137,22
"4058","Grand Ave & S Bowen St",34188,40.15126,-105.113651,20
"4059","Pace St & Calais Dr",34402,40.197987,-105.074057,20
"4060","Hampden Ave & S Biscay St",34895,39.653141,-104.768409,108
"4061","Alameda Station Gate B",26256,39.707777,-104.992252,148
"4062","Genesee PnR",20352,39.710784,-105.294047,2
"4063","Broadway Marketplace",33707,39.708879,-104.989493,0
"4064","County Line Station",33709,39.561964,-104.870532,0
"4065","Colfax & Federal Transfer Center Gate C",26044,39.741443,-105.023966,68
"4066","55th St & Arapahoe Ave",22086,40.015143,-105.225287,22
"4067","48th Ave/Brighton Blvd @ Nat`L Western Ctr",35362,39.784667,-104.967472,0
"4068","15th St & Central St",10254,39.757844,-105.010929,155
"4069","1st Ave & Harrison St",10438,39.717898,-104.941987,52
"4070","W 26th Ave & Kipling St",10659,39.754647,-105.109084,50
"4071","Bruce Randolph Ave & Franklin St",10948,39.764443,-104.968644,76
"4072","35th Ave & Elm St",10963,39.765636,-104.92986,76
"4073","W 44th Ave & Jay St",11149,39.776543,-105.064517,58
"4074","50th Ave & Locust St",11338,39.787378,-104.914084,12
"4075","Logan Ct & 57th Ave",11427,39.79989,-104.98115,40
"4076","W 64th Ave & Simms St",11502,39.812658,-105.128041,20
"4077","W 64th Ave & Simms St",11503,39.812869,-105.129263,20
"4078","6th Ave & Moline St",11570,39.725505,-104.856561,85
"4079","Alameda Ave & S Havana St",12008,39.711197,-104.866456,46
"4080","Alameda Ave & S Xapary St",12113,39.711051,-104.832001,46
"4081","Bannock St & W 3rd Ave",12323,39.721091,-104.990755,73
"4082","Baseline Rd & 30th St",12342,39.999865,-105.252413,79
"4083","Broadway & W 9th Ave",12463,39.729734,-104.987564,343
"4084","W Colfax Ave & Pierce St",12957,39.740204,-105.071233,216
"4085","Colfax Ave & Roosevelt Way",12966,39.740052,-104.786787,174
"4086","Colfax Ave & Willow St",13006,39.74005,-104.887671,240
"4087","Colorado Blvd & 6th Ave",13077,39.725395,-104.940837,160
"4088","W Dartmouth Ave & S Reed St",13308,39.661789,-105.074593,16
"4089","Downing St & Colfax Ave",13394,39.740388,-104.973354,111
"4090","Downing St & MLK Blvd",13421,39.761573,-104.973427,365
"4091","Evans Ave & S Logan St",13601,39.678638,-104.983478,98
"4092","S Federal Blvd & W Stanford Dr",13847,39.633604,-105.025524,49
"4093","W Florida Ave & S Upham St",13949,39.689379,-105.076346,63
"4094","Hampden Ave & S Verbena St",14179,39.653201,-104.892203,163
"4095","Havana St & 11th Ave",14225,39.733125,-104.865931,163
"4096","Huron St & Milky Way",14436,39.853345,-104.996498,40
"4097","Wadsworth Pkwy & W 94th Ave",14452,39.868034,-105.087625,79
"4098","Kentucky Ave & S Rifle Way",14767,39.700352,-104.785593,111
"4099","5600 Block S Lowell Blvd",15089,39.615178,-105.035827,48
"4100","Maxwell Pl & Atchison St",15272,39.793636,-104.826834,117
"4101","Montview Blvd & Kingston St",15588,39.747506,-104.859067,82
"4102","Sable Blvd & 13th Ave",16364,39.736371,-104.819495,176
"4103","Sheridan Blvd & W 26th Ave",16461,39.75513,-105.053146,96
"4104","Sheridan Blvd & W 41st Ave",16475,39.77153,-105.053332,96
"4105","Washington St & 58th Ave",17182,39.800984,-104.978198,111
"4106","S Wheeling Way & Louisiana Ave",17594,39.692678,-104.83427,81
"4107","Alameda Ave & S Kalispell Way",18594,39.707338,-104.801389,111
"4108","S Broadway & Darley Ave",19179,39.980196,-105.245306,190
"4109","Main St & W 116th Ave",19561,39.906388,-105.071907,45
"4110","Flanders Way & 46th Ave",19660,39.780327,-104.75908,126
"4111","Englewood Pkwy & S Acoma St",20093,39.655026,-104.989193,442
"4112","Lamar St & W 62nd Ave",20263,39.809634,-105.067374,20
"4113","Lamar St & W 61st Ave",20269,39.807399,-105.06725,20
"4114","Knox Ct & W 5th Ave",20779,39.724306,-105.032575,49
"4115","6200 Block W Hampden Ave",21470,39.653027,-105.064254,65
"4116","56th Ave & Logan St",22938,39.798351,-104.982644,37
"4117","Alpine St & Elliott St",23333,40.17326,-105.083159,20
"4118","Sheridan Blvd & W 78th Ave",23507,39.837516,-105.053402,96
"4119","Airport Blvd & 8th Ave",23887,39.729878,-104.791039,60
"4120","Highlands Ranch Pkwy & S University Blvd",24960,39.544537,-104.945394,43
"4121","Coalton Rd & W Flatirons Crossing Dr",25820,39.929009,-105.135598,43
"4122","Sheridan Blvd & W 1st Ave",26091,39.718746,-105.053377,96
"4123","Main St & Crisman Dr",26649,40.200842,-105.102647,77
"4124","Bromley Ln & Tower Rd",33164,39.972241,-104.766437,30
"4125","Broadway & Blake St",33349,39.759382,-104.987509,84
"4126","Hwy 93 & Hwy 128",33481,39.929045,-105.234732,4
"4127","W Colfax Ave & Tremont Pl",33989,39.740202,-104.992717,221
"4128","7400 Block W Long Dr",35272,39.611262,-105.083058,174
"4129","Community Center Dr & 112th Ave",35277,39.899753,-104.99465,35
"4130","Wadsworth & Hampden PnR",18675,39.650534,-105.083005,165
"4131","Bergen Park PnR",22325,39.691666,-105.363943,2
"4132","Southmoor Station",34011,39.648971,-104.916439,516
"4133","Theatre District / Convention Center Station",29104,39.743652,-104.997481,268
"4134","Lincoln Station",25973,39.54579,-104.86963,448
"4135","University of Denver Station Gate C",26299,39.68501,-104.964386,37
"4136","Thornton PnR Gate C",18681,39.85546,-104.987473,66
"4137","Colfax Ave & Colorado Blvd",12864,39.740023,-104.940985,456
"4138","Original Thornton - 88th Station Track 1",35250,39.858431,-104.953371,140
"4139","12th Ave & Pennsylvania St",10178,39.735182,-104.981386,105
"4140","W 38th Ave & Union Ct",11053,39.768526,-105.133188,102
"4141","W 38th Ave & Union Ct",11054,39.768432,-105.134112,106
"4142","38th St & Arkins Ct",11067,39.774849,-104.977789,111
"4143","W 44th Ave & Vance St",11191,39.776563,-105.078784,58
"4144","60th Ave & Hudson St",11491,39.805643,-104.922771,114
"4145","Arapahoe Community College",11935,39.608916,-105.018723,107
"4146","W Alameda Ave & S Depew St",11979,39.711087,-105.057327,111
"4147","S Alton Way & Windsor Gardens Lot 13",12183,39.703478,-104.882079,46
"4148","Brighton Blvd & 31st St",12421,39.766895,-104.983437,90
"4149","Broadway & Sumac Ave",12601,40.051201,-105.282018,184
"4150","Buchtel Blvd & S University Blvd",12643,39.683167,-104.960761,77
"4151","S Cherry St & Cherry Creek S Dr",12753,39.703517,-104.934081,52
"4152","S Depew St & W Evans Ave",13360,39.67949,-105.057201,110
"4153","Evans Ave & S Dahlia St",13575,39.678539,-104.931162,98
"4154","Mississippi Ave & S Havana St",15370,39.696667,-104.86673,81
"4155","S Monaco Pkwy & Floyd Ave",15538,39.656244,-104.913035,76
"4156","Moorhead Ave & Martin Dr",15626,39.996522,-105.253561,11
"4157","Pecos St & W 83rd Ave",15853,39.846038,-105.006175,51
"4158","Pecos St & Milky Way",15880,39.854977,-105.00615,51
"4159","Sheridan Blvd & W 29th Ave",16463,39.758807,-105.053145,96
"4160","Sheridan Blvd & W 44th Ave",16476,39.776148,-105.053348,96
"4161","Union Blvd & W 4th Ave",16775,39.722618,-105.13242,43
"4162","S University Blvd & Wesley Ave",16850,39.673711,-104.959541,40
"4163","S University Blvd & Weaver Ave",16873,39.600318,-104.957589,37
"4164","Yale Ave & S Oneida St",17352,39.667679,-104.906532,52
"4165","46th Ave & Fullerton Ct",18744,39.776567,-104.811144,126
"4166","Sable Blvd & 23rd Ave",18753,39.751332,-104.819486,115
"4167","Speer Blvd & Washington St",20128,39.720166,-104.978759,128
"4168","S Kalamath St & W Nassau Ave",20315,39.644306,-105.000533,61
"4169","W 7th Ave & Galapago St",20580,39.727272,-104.996618,50
"4170","W Jefferson Ave & S Vance St",21535,39.65001,-105.079603,65
"4171","South Boulder Rd & Ed's Way",21673,39.986361,-105.195907,73
"4172","York St & Thornton Pkwy",21723,39.870836,-104.959034,38
"4173","21st Ave & Vivian St",22523,40.19556,-105.118805,24
"4174","S Cherry St & Tennessee Ave",23928,39.698102,-104.934113,55
"4175","S Jason St & W Exposition Ave",24394,39.704401,-104.99927,66
"4176","S Picadilly Rd & S Riviera Way",24606,39.619471,-104.738603,39
"4177","McCaslin Blvd & Century Cir",25050,39.967223,-105.163615,42
"4178","S Chambers Rd & Pheasant Run",25757,39.634318,-104.81053,115
"4179","Holly St & 58th Ave",33152,39.801528,-104.922349,188
"4180","Morrison Rd & S Meade St",34459,39.708456,-105.036847,36
"4181","Paradise Hills PnR",18895,39.704626,-105.250208,2
"4182","Alameda / Havana",33790,39.712073,-104.864438,0
"4183","Englewood Station Gate D",26176,39.655819,-104.999518,222
"4184","Peoria St & Colfax Ave",15921,39.739388,-104.84686,149
"4185","Wadsworth Blvd & W Colfax Ave",17036,39.74092,-105.081128,101
"4186","Commerce City & 72nd Station Gate B",25065,39.825727,-104.942665,102
"4187","17th Ave & Fillmore St",10289,39.743905,-104.95435,82
"4188","W 26th Ave & Oak St",10669,39.754723,-105.118717,53
"4189","W 26th Ave & Simms St",10682,39.754589,-105.129564,50
"4190","3rd St & Main Ave",11083,39.718633,-105.11499,2
"4191","W 44th Ave & Tabor St",11184,39.778087,-105.130403,58
"4192","W Alameda Ave & S Carr St",11961,39.711112,-105.091407,99
"4193","Alameda Ave & S Dayton St",11978,39.708936,-104.874865,46
"4194","W Alameda Ave & S Pierson St",12068,39.710857,-105.12341,96
"4195","Broadway & 60th Pl",12449,39.80696,-104.987387,40
"4196","S Broadway & W Bates Ave",12481,39.663795,-104.987727,191
"4197","Colfax Ave & Josephine St",12913,39.740146,-104.959184,450
"4198","W Colfax Ave & Raleigh St",12968,39.740269,-105.041187,216
"4199","Colfax Ave & Scranton St",12974,39.740451,-104.841734,450
"4200","Colorado Blvd & 11th Ave",13049,39.733631,-104.940533,268
"4201","5400 Block Dahlia St",13221,39.794237,-104.931737,156
"4202","W Exposition Ave & S Shoshone St",13679,39.704021,-105.010451,63
"4203","W Florida Ave & S Quitman St",13935,39.689535,-105.041651,63
"4204","S Havana St & Idaho Pl",14230,39.69302,-104.865703,165
"4205","Wadsworth Blvd & W 60th Ave",15742,39.805264,-105.081369,79
"4206","S Raleigh St & W Bates Ave",16244,39.662818,-105.044023,68
"4207","S Raleigh St & W Bates Ave",16245,39.662241,-105.044171,65
"4208","Independence St & Ralston Rd",16255,39.802487,-105.104694,20
"4209","Union Blvd & W Ellsworth Ave",16789,39.714867,-105.133462,96
"4210","S Wadsworth Blvd & W Colorado Dr",17105,39.686369,-105.08136,75
"4211","Washington St & 88th Ave",17206,39.855301,-104.978029,111
"4212","Yale Ave & S Monaco Pkwy",17343,39.667564,-104.912133,55
"4213","York St & 26th Ave",17395,39.754125,-104.959839,40
"4214","S Yosemite St & Tufts Ave",17453,39.633732,-104.885055,91
"4215","S Public Rd & E Chester St",17964,39.995868,-105.090378,142
"4216","W 92nd Ave & Camenish St",18342,39.863431,-105.019378,65
"4217","Sable Blvd & 28th Ave",18751,39.755721,-104.819473,115
"4218","Colfax Ave & Sable Blvd",18757,39.740001,-104.818928,229
"4219","Federal Blvd & W 17th Ave",18820,39.743602,-105.02532,175
"4220","S Quebec St & Yale Ave",19304,39.66699,-104.903631,55
"4221","S Picadilly Rd & Dorado Ave",21698,39.611216,-104.744832,38
"4222","Broadway & Lee Hill Dr",22003,40.061394,-105.282238,226
"4223","88th Ave & Grant St",23182,39.85618,-104.983258,103
"4224","40th Ave & Lewiston St",24339,39.77273,-104.798659,249
"4225","W Exposition Ave & S Lipan St",24406,39.704016,-105.002206,63
"4226","S Boston St & Peakview Ave",24781,39.598999,-104.881015,103
"4227","W Bowles Ave & Lupine Dr",24924,39.609748,-105.051404,38
"4228","Highlands Ranch Pkwy & Burntwood Way",24964,39.54644,-104.980514,43
"4229","3rd Ave & Collyer St",26638,40.163855,-105.097707,42
"4230","Northfield Blvd & Dallas St",33019,39.78256,-104.876657,114
"4231","Via Appia & Church Ln",33056,39.97728,-105.151736,117
"4232","S Quebec St & Virginia Ave",33202,39.707111,-104.903616,97
"4233","Hwy 119 & Big Springs Dr",33405,39.959901,-105.510284,29
"4234","Quail St & W Colfax Ave",34355,39.739829,-105.123756,316
"4235","33rd Pl & Sable Blvd",35046,39.766078,-104.818176,15
"4236","Tantra Dr / Table Mesa",33844,39.986328,-105.239925,0
"4237","Colorado Blvd & Colfax Ave",13093,39.739769,-104.940805,160
"4238","US 36 / Flatiron Station West Side",34259,39.93249,-105.123607,0
"4239","1st Ave & Madison St",10454,39.717905,-104.946615,52
"4240","23rd Ave & Albion St",10568,39.751095,-104.939679,82
"4241","30th St & Mapleton Ave",10842,40.024917,-105.25356,92
"4242","Bruce Randolph Ave & Fillmore St",10944,39.764406,-104.953925,76
"4243","Bruce Randolph Ave & Race St",10955,39.764556,-104.963762,76
"4244","W 38th Ave & Holland St",10996,39.769266,-105.101511,102
"4245","W Alameda Ave & S Estes St",11988,39.711115,-105.094841,99
"4246","Arapahoe Rd & S Holly St",12273,39.595203,-104.923372,53
"4247","S Broadway & Arapahoe Rd",12469,39.595771,-104.988121,157
"4248","Broadway & Stout St",12599,39.749801,-104.987501,90
"4249","California St & 29th St",12656,39.757478,-104.976413,178
"4250","Colfax Ave & High St",12898,39.74007,-104.965188,239
"4251","Colorado Blvd & 29th Ave",13061,39.758154,-104.940409,163
"4252","S Collyer St & Countryside Estates",13191,40.139506,-105.098196,33
"4253","Federal Blvd & W 98th Ave",13779,39.875483,-105.025049,60
"4254","S Havana St & Evans Ave",14260,39.678669,-104.865773,165
"4255","Holly St & 62nd Ave",14332,39.809428,-104.922161,41
"4256","Lamar St & W 66th Ave",14922,39.816114,-105.067411,20
"4257","Lincoln St & 7th Ave",14978,39.727596,-104.986043,339
"4258","S Lowell Blvd & W Linvale Pl",15100,39.664442,-105.034441,16
"4259","Monaco St & 65th Pl",15486,39.815324,-104.91279,73
"4260","S Monaco Pkwy & Bates Ave",15520,39.664161,-104.913014,76
"4261","Peoria St & 13th Ave",15887,39.737002,-104.846918,149
"4262","S Peoria St & Alameda Ave",15914,39.711552,-104.84732,143
"4263","Quebec St & 26th Ave",16124,39.754471,-104.903512,97
"4264","Quincy Ave & S Quebec St",16202,39.63854,-104.903558,121
"4265","Wadsworth Blvd & W 76th Ave",17006,39.835212,-105.081538,79
"4266","S Wadsworth Blvd & W Amherst Ave",17021,39.665339,-105.081352,91
"4267","S Wadsworth Blvd & W Florida Ave",17053,39.689118,-105.081604,79
"4268","S Wadsworth Blvd & W Mississippi Ave",17083,39.696188,-105.081758,142
"4269","Smoky Hill Rd & Tufts Ave",18312,39.635662,-104.81874,54
"4270","Colorado Blvd & Cottonwood Lakes Blvd",18887,39.933601,-104.9404,38
"4271","Louisiana Ave & S Broadway",19375,39.692967,-104.986906,81
"4272","Spine Rd & Lookout Rd",19686,40.072193,-105.202253,80
"4273","Airport Blvd & 2nd Ave",21180,39.719737,-104.790881,60
"4274","80th Ave & Kimberly St",22957,39.841677,-104.917734,41
"4275","20th St & Chestnut St",23402,39.758102,-104.998663,125
"4276","W 52nd Ave & Sheridan Blvd",23437,39.791118,-105.052747,74
"4277","33rd Pl & Fraser St",35045,39.764834,-104.812837,12
"4278","Alameda Station Gate E",35011,39.708667,-104.992495,99
"4279","40th Ave & Airport Blvd-Gateway Park Stn Gate F",26159,39.769656,-104.786702,126
"4280","S Steele St & Ellsworth Ave",21849,39.715874,-104.950001,174
"4281","US 36 & Broomfield Station Gate E",33529,39.906569,-105.086231,32
"4282","Central Park Station Gate D2",34492,39.769817,-104.891308,28
"4283","Thornton Crossroads - 104th Station Track 2",35253,39.882482,-104.942763,140
"4284","W 10th Ave & Depew St",10040,39.73313,-105.057576,32
"4285","12th Ave & York St",10190,39.734996,-104.95948,105
"4286","19th St & Riverside Ave",10389,40.050373,-105.272684,42
"4287","W 26th Ave & Yarrow St",10698,39.754855,-105.08282,53
"4288","W 32nd Ave & Yates St",10928,39.762151,-105.050962,40
"4289","Bruce Randolph Ave & Colorado Blvd",10941,39.764401,-104.940151,76
"4290","W 44th Ave & Fenton St",11134,39.776521,-105.059875,154
"4291","8th Ave & Washington St",11873,39.729124,-104.979104,85
"4292","W Colfax Ave & Perry St",12956,39.740264,-105.038813,216
"4293","S Colorado Blvd & Evans Ave",13111,39.677739,-104.940971,175
"4294","W Florida Ave & S Winona Way",13954,39.68946,-105.046789,63
"4295","Gaylord St & Eppinger Blvd",14072,39.866953,-104.959751,38
"4296","Hampden Ave & S Kalispell St",14160,39.653193,-104.803463,108
"4297","Kipling St & W 17th Pl",14799,39.743973,-105.109681,39
"4298","Knox Ct & W 6th Ave",14907,39.726442,-105.032413,50
"4299","Mississippi Ave & S Chambers Rd",15329,39.696737,-104.810454,106
"4300","W Mississippi Ave & S Harlan St",15368,39.696786,-105.063019,63
"4301","Moorhead Ave & Davidson Pl",15619,39.992148,-105.2463,11
"4302","South Golden Rd & Utah St",15729,39.73969,-105.196775,98
"4303","S Peoria St & Ford Ave",15933,39.699617,-104.847065,149
"4304","S Sable Blvd & Centrepoint Dr",16382,39.707394,-104.819417,283
"4305","S Sable Blvd & Kentucky Dr",16398,39.701202,-104.819172,210
"4306","S University Blvd & Quincy Ave",16865,39.637232,-104.959561,37
"4307","S Wadsworth Blvd & W Eastman Pl",17047,39.657834,-105.081577,95
"4308","Youngfield St & W 27th Ave",17465,39.756256,-105.142361,53
"4309","Lincoln St & 11th Ave",17784,39.733401,-104.986033,295
"4310","Boulder Canyon Dr & E 3rd St",18021,39.963384,-105.508264,29
"4311","Smoky Hill Rd & S Evanston St",18311,39.63438,-104.815185,54
"4312","W 92nd Ave & Stuart St",18334,39.863423,-105.040713,65
"4313","W 58th Ave & Holland St",18729,39.802089,-105.103157,100
"4314","S Sable Blvd & Bayaud Ave",19106,39.714385,-104.819227,172
"4315","Hwy 119 & Village at The Peaks Mall",19763,40.144441,-105.12612,54
"4316","Arapahoe Rd & Willow Creek Dr",20365,40.014585,-105.166503,77
"4317","W 52nd Ave & Saulsbury Ct",20820,39.791184,-105.077253,74
"4318","Iliff Ave & S Revere St",21071,39.674796,-104.842044,104
"4319","Federal Blvd & W 86th Ave",22020,39.852931,-105.024782,60
"4320","8th Ave & Sherman St",22560,39.729112,-104.984677,85
"4321","S Wadsworth Blvd & W Stanford Ave",22765,39.63494,-105.082752,143
"4322","S Cherokee St & W Ellsworth Ave",23209,39.716184,-104.992225,125
